price,transfer_date,postcode,property_type,town_city,district,county
158000,2025-02-27T00:00:00Z,NR32 2SU,T,LOWESTOFT,EAST SUFFOLK,SUFFOLK
925000,2025-10-24T00:00:00Z,IP33 1EQ,D,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
387500,2025-11-07T00:00:00Z,IP22 1RX,D,DISS,MID SUFFOLK,SUFFOLK
232000,2025-10-21T00:00:00Z,IP11 9EE,S,FELIXSTOWE,EAST SUFFOLK,SUFFOLK
700000,2025-10-03T00:00:00Z,IP12 1GN,D,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
250000,2025-10-20T00:00:00Z,IP19 0RN,S,HALESWORTH,EAST SUFFOLK,SUFFOLK
370000,2025-10-13T00:00:00Z,CB9 9PS,D,HAVERHILL,WEST SUFFOLK,SUFFOLK
295000,2025-11-13T00:00:00Z,IP13 8DP,S,WOODBRIDGE,MID SUFFOLK,SUFFOLK
415000,2025-11-07T00:00:00Z,IP11 7RG,D,FELIXSTOWE,EAST SUFFOLK,SUFFOLK
242500,2025-01-13T00:00:00Z,IP4 5RT,T,IPSWICH,IPSWICH,SUFFOLK
270000,2025-10-02T00:00:00Z,IP3 8ET,T,IPSWICH,IPSWICH,SUFFOLK
195000,2025-10-17T00:00:00Z,IP33 3DR,T,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
300000,2025-11-14T00:00:00Z,CB9 9PS,S,HAVERHILL,WEST SUFFOLK,SUFFOLK
285000,2025-10-08T00:00:00Z,IP4 5RT,S,IPSWICH,IPSWICH,SUFFOLK
412000,2025-10-24T00:00:00Z,CB9 9QF,D,HAVERHILL,WEST SUFFOLK,SUFFOLK
500000,2025-10-24T00:00:00Z,IP14 5JL,D,STOWMARKET,MID SUFFOLK,SUFFOLK
192500,2025-11-10T00:00:00Z,IP14 1HB,T,STOWMARKET,MID SUFFOLK,SUFFOLK
240000,2025-10-27T00:00:00Z,NR35 1SF,D,BUNGAY,EAST SUFFOLK,SUFFOLK
405000,2025-01-21T00:00:00Z,IP8 4NH,T,IPSWICH,MID SUFFOLK,SUFFOLK
370000,2025-11-03T00:00:00Z,IP28 8UD,D,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
275000,2025-08-19T00:00:00Z,IP30 9DQ,S,BURY ST EDMUNDS,MID SUFFOLK,SUFFOLK
590000,2025-11-07T00:00:00Z,CB9 7RP,D,HAVERHILL,WEST SUFFOLK,SUFFOLK
235000,2025-10-24T00:00:00Z,CB8 7ES,T,NEWMARKET,WEST SUFFOLK,SUFFOLK
1100000,2025-06-11T00:00:00Z,IP13 0QB,D,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
300000,2025-10-30T00:00:00Z,IP4 5XB,S,IPSWICH,EAST SUFFOLK,SUFFOLK
570000,2025-11-07T00:00:00Z,IP12 4DQ,D,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
212500,2025-11-05T00:00:00Z,IP2 9JN,T,IPSWICH,IPSWICH,SUFFOLK
285000,2025-10-31T00:00:00Z,IP23 7QU,S,EYE,MID SUFFOLK,SUFFOLK
392500,2025-10-31T00:00:00Z,IP27 9HW,D,BRANDON,WEST SUFFOLK,SUFFOLK
220000,2025-10-31T00:00:00Z,IP19 8ED,S,HALESWORTH,EAST SUFFOLK,SUFFOLK
450000,2025-10-01T00:00:00Z,IP17 1TA,D,SAXMUNDHAM,EAST SUFFOLK,SUFFOLK
212000,2025-06-04T00:00:00Z,IP9 2PZ,T,IPSWICH,BABERGH,SUFFOLK
371000,2025-11-11T00:00:00Z,CO10 1PY,D,SUDBURY,BABERGH,SUFFOLK
300000,2025-08-21T00:00:00Z,NR34 9HW,D,BECCLES,EAST SUFFOLK,SUFFOLK
230000,2025-10-29T00:00:00Z,CB9 9BY,T,HAVERHILL,WEST SUFFOLK,SUFFOLK
472500,2025-02-21T00:00:00Z,IP6 0SZ,D,IPSWICH,MID SUFFOLK,SUFFOLK
325000,2025-02-14T00:00:00Z,NR34 9ZF,D,BECCLES,EAST SUFFOLK,SUFFOLK
389950,2025-02-28T00:00:00Z,IP28 3AB,D,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
360000,2025-01-30T00:00:00Z,IP1 4LU,D,IPSWICH,IPSWICH,SUFFOLK
299250,2025-02-28T00:00:00Z,IP14 4FY,D,STOWMARKET,MID SUFFOLK,SUFFOLK
327750,2025-03-13T00:00:00Z,CO11 1FS,S,MANNINGTREE,BABERGH,SUFFOLK
451500,2025-03-19T00:00:00Z,IP14 4FY,D,STOWMARKET,MID SUFFOLK,SUFFOLK
269950,2025-02-28T00:00:00Z,NR34 9ZF,S,BECCLES,EAST SUFFOLK,SUFFOLK
360000,2025-03-13T00:00:00Z,CO11 1FS,S,MANNINGTREE,BABERGH,SUFFOLK
830000,2025-03-14T00:00:00Z,IP13 6FN,D,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
269950,2025-03-07T00:00:00Z,NR34 9ZF,S,BECCLES,EAST SUFFOLK,SUFFOLK
480000,2025-03-19T00:00:00Z,IP5 4AD,D,IPSWICH,EAST SUFFOLK,SUFFOLK
475000,2025-02-21T00:00:00Z,IP13 0FL,D,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
287500,2025-03-21T00:00:00Z,NR34 9ZD,T,BECCLES,EAST SUFFOLK,SUFFOLK
330000,2025-02-21T00:00:00Z,NR34 9ZF,D,BECCLES,EAST SUFFOLK,SUFFOLK
382000,2025-03-25T00:00:00Z,IP14 4GU,D,STOWMARKET,MID SUFFOLK,SUFFOLK
361995,2025-03-14T00:00:00Z,IP14 4GP,D,STOWMARKET,MID SUFFOLK,SUFFOLK
264500,2025-03-20T00:00:00Z,IP6 0SX,T,IPSWICH,MID SUFFOLK,SUFFOLK
550000,2025-02-14T00:00:00Z,CO10 9FX,D,SUDBURY,BABERGH,SUFFOLK
885000,2025-03-20T00:00:00Z,IP13 6XL,D,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
220000,2025-03-31T00:00:00Z,IP33 2GN,F,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
355000,2025-03-27T00:00:00Z,IP5 4AF,D,IPSWICH,EAST SUFFOLK,SUFFOLK
395000,2025-02-13T00:00:00Z,IP7 6GL,D,IPSWICH,BABERGH,SUFFOLK
530000,2025-03-24T00:00:00Z,CO10 9BT,D,SUDBURY,BABERGH,SUFFOLK
351995,2025-01-30T00:00:00Z,IP8 4FJ,D,IPSWICH,MID SUFFOLK,SUFFOLK
560000,2025-03-24T00:00:00Z,IP6 9FE,D,IPSWICH,EAST SUFFOLK,SUFFOLK
370000,2025-03-19T00:00:00Z,IP10 0FP,D,IPSWICH,EAST SUFFOLK,SUFFOLK
285000,2025-03-28T00:00:00Z,IP8 4GB,S,IPSWICH,MID SUFFOLK,SUFFOLK
220000,2025-03-10T00:00:00Z,IP33 2GN,F,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
487500,2025-03-19T00:00:00Z,IP10 0FP,D,IPSWICH,EAST SUFFOLK,SUFFOLK
495000,2025-03-31T00:00:00Z,IP6 9FE,D,IPSWICH,EAST SUFFOLK,SUFFOLK
475000,2025-03-28T00:00:00Z,IP5 4AD,D,IPSWICH,EAST SUFFOLK,SUFFOLK
567500,2025-10-17T00:00:00Z,IP30 9BT,D,BURY ST EDMUNDS,MID SUFFOLK,SUFFOLK
131000,2025-10-10T00:00:00Z,IP6 8JF,F,IPSWICH,MID SUFFOLK,SUFFOLK
250000,2025-10-24T00:00:00Z,CB9 7YE,T,HAVERHILL,WEST SUFFOLK,SUFFOLK
205000,2025-06-17T00:00:00Z,IP6 0BL,T,IPSWICH,MID SUFFOLK,SUFFOLK
192500,2025-11-17T00:00:00Z,CB9 9AY,T,HAVERHILL,WEST SUFFOLK,SUFFOLK
412000,2025-10-22T00:00:00Z,IP30 0HN,D,BURY ST EDMUNDS,BABERGH,SUFFOLK
520000,2025-10-29T00:00:00Z,IP29 4HZ,D,BURY ST EDMUNDS,BABERGH,SUFFOLK
510000,2025-10-17T00:00:00Z,IP9 1DG,D,IPSWICH,BABERGH,SUFFOLK
350000,2025-10-29T00:00:00Z,CB8 8RD,S,NEWMARKET,WEST SUFFOLK,SUFFOLK
155000,2025-09-25T00:00:00Z,NR32 3BA,T,LOWESTOFT,EAST SUFFOLK,SUFFOLK
133462,2025-10-30T00:00:00Z,IP27 0ER,T,BRANDON,WEST SUFFOLK,SUFFOLK
642500,2025-10-17T00:00:00Z,CB9 7ZG,D,HAVERHILL,WEST SUFFOLK,SUFFOLK
295000,2025-10-31T00:00:00Z,IP1 6BG,S,IPSWICH,IPSWICH,SUFFOLK
340000,2025-10-28T00:00:00Z,NR32 4WR,D,LOWESTOFT,EAST SUFFOLK,SUFFOLK
435000,2025-11-25T00:00:00Z,NR34 7RZ,D,BECCLES,EAST SUFFOLK,SUFFOLK
265000,2025-10-27T00:00:00Z,CO10 2SG,S,SUDBURY,BABERGH,SUFFOLK
292000,2025-11-20T00:00:00Z,IP27 9JW,D,BRANDON,WEST SUFFOLK,SUFFOLK
545000,2025-10-10T00:00:00Z,IP12 4DY,D,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
290000,2025-10-28T00:00:00Z,IP4 1QH,F,IPSWICH,IPSWICH,SUFFOLK
282500,2025-10-28T00:00:00Z,NR33 9ET,D,LOWESTOFT,EAST SUFFOLK,SUFFOLK
161000,2025-11-14T00:00:00Z,IP28 7QB,T,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
275000,2025-09-01T00:00:00Z,CO10 2TH,S,SUDBURY,BABERGH,SUFFOLK
200000,2025-10-29T00:00:00Z,NR32 4QN,S,LOWESTOFT,EAST SUFFOLK,SUFFOLK
420000,2025-10-07T00:00:00Z,IP11 7AQ,T,FELIXSTOWE,EAST SUFFOLK,SUFFOLK
241750,2025-08-01T00:00:00Z,IP14 3HF,S,STOWMARKET,MID SUFFOLK,SUFFOLK
395000,2025-03-28T00:00:00Z,IP8 3HZ,D,IPSWICH,BABERGH,SUFFOLK
290000,2025-09-03T00:00:00Z,IP8 4PQ,S,IPSWICH,MID SUFFOLK,SUFFOLK
750000,2025-06-25T00:00:00Z,IP11 7TP,D,FELIXSTOWE,EAST SUFFOLK,SUFFOLK
285000,2025-11-14T00:00:00Z,IP3 9TS,S,IPSWICH,IPSWICH,SUFFOLK
250000,2025-05-30T00:00:00Z,IP14 4DR,S,STOWMARKET,MID SUFFOLK,SUFFOLK
365000,2025-10-09T00:00:00Z,IP5 1AD,D,IPSWICH,EAST SUFFOLK,SUFFOLK
270000,2025-11-06T00:00:00Z,IP33 3HN,T,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
410000,2025-10-31T00:00:00Z,IP11 9HH,D,FELIXSTOWE,EAST SUFFOLK,SUFFOLK
260000,2025-10-30T00:00:00Z,IP33 3UW,S,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
327750,2025-03-28T00:00:00Z,IP5 4AF,S,IPSWICH,EAST SUFFOLK,SUFFOLK
361000,2025-03-28T00:00:00Z,CB9 7HH,S,HAVERHILL,WEST SUFFOLK,SUFFOLK
795000,2025-03-28T00:00:00Z,CO10 8FR,D,SUDBURY,WEST SUFFOLK,SUFFOLK
350000,2025-03-17T00:00:00Z,CO11 1GY,S,MANNINGTREE,BABERGH,SUFFOLK
585000,2025-03-31T00:00:00Z,IP30 9GT,D,BURY ST EDMUNDS,MID SUFFOLK,SUFFOLK
769950,2025-03-14T00:00:00Z,IP13 6FH,D,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
541500,2025-03-28T00:00:00Z,IP14 4FY,D,STOWMARKET,MID SUFFOLK,SUFFOLK
345150,2025-03-28T00:00:00Z,CO11 1FS,S,MANNINGTREE,BABERGH,SUFFOLK
275500,2025-03-28T00:00:00Z,CO11 1FL,T,MANNINGTREE,BABERGH,SUFFOLK
327750,2025-03-28T00:00:00Z,CO11 1FS,S,MANNINGTREE,BABERGH,SUFFOLK
435000,2025-03-25T00:00:00Z,IP6 0SX,D,IPSWICH,MID SUFFOLK,SUFFOLK
625000,2025-03-28T00:00:00Z,IP6 0SX,D,IPSWICH,MID SUFFOLK,SUFFOLK
590000,2025-03-28T00:00:00Z,IP14 4FY,D,STOWMARKET,MID SUFFOLK,SUFFOLK
684950,2025-03-28T00:00:00Z,IP8 4GG,D,IPSWICH,MID SUFFOLK,SUFFOLK
485000,2025-03-27T00:00:00Z,IP6 9FE,D,IPSWICH,EAST SUFFOLK,SUFFOLK
370000,2025-03-14T00:00:00Z,IP14 4GH,D,STOWMARKET,MID SUFFOLK,SUFFOLK
450000,2025-02-13T00:00:00Z,NR33 7AY,D,LOWESTOFT,EAST SUFFOLK,SUFFOLK
340000,2025-11-07T00:00:00Z,IP22 2QF,D,DISS,WEST SUFFOLK,SUFFOLK
895000,2025-03-27T00:00:00Z,IP13 6FN,D,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
764950,2025-03-27T00:00:00Z,IP13 6FH,D,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
305000,2025-03-28T00:00:00Z,IP13 6FF,S,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
526000,2025-03-28T00:00:00Z,IP7 6GN,D,IPSWICH,BABERGH,SUFFOLK
299995,2025-02-28T00:00:00Z,IP6 9FE,S,IPSWICH,EAST SUFFOLK,SUFFOLK
395000,2025-02-28T00:00:00Z,IP12 2FN,D,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
285000,2025-03-28T00:00:00Z,CO10 8FR,T,SUDBURY,WEST SUFFOLK,SUFFOLK
279995,2025-04-17T00:00:00Z,IP6 9FE,S,IPSWICH,EAST SUFFOLK,SUFFOLK
740000,2025-03-31T00:00:00Z,IP13 6FH,D,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
349995,2025-03-14T00:00:00Z,IP12 2FH,D,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
420000,2025-03-25T00:00:00Z,NR32 5DX,D,LOWESTOFT,EAST SUFFOLK,SUFFOLK
294500,2025-03-31T00:00:00Z,IP12 2FJ,T,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
470000,2025-03-21T00:00:00Z,CB8 7GU,D,NEWMARKET,WEST SUFFOLK,SUFFOLK
370500,2025-03-21T00:00:00Z,CB8 7FS,D,NEWMARKET,WEST SUFFOLK,SUFFOLK
475000,2025-03-21T00:00:00Z,CB8 7FQ,D,NEWMARKET,WEST SUFFOLK,SUFFOLK
176000,2025-10-08T00:00:00Z,NR3 1EG,O,NORWICH,NORWICH,NORFOLK
185000,2025-09-26T00:00:00Z,NR17 1QT,T,ATTLEBOROUGH,BRECKLAND,NORFOLK
140000,2025-04-04T00:00:00Z,PE34 4QU,O,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
180000,2025-09-26T00:00:00Z,NR29 3RY,T,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
103800,2025-09-09T00:00:00Z,NR13 3RL,F,NORWICH,BROADLAND,NORFOLK
1250000,2025-09-30T00:00:00Z,NR21 8SN,O,FAKENHAM,NORTH NORFOLK,NORFOLK
547000,2025-06-30T00:00:00Z,NR13 3HE,O,NORWICH,BROADLAND,NORFOLK
50000,2025-10-08T00:00:00Z,NR3 1DJ,F,NORWICH,NORWICH,NORFOLK
480000,2025-11-06T00:00:00Z,IP17 1UY,D,SAXMUNDHAM,EAST SUFFOLK,SUFFOLK
175000,2025-10-17T00:00:00Z,IP3 0AL,T,IPSWICH,IPSWICH,SUFFOLK
270000,2025-10-21T00:00:00Z,IP4 5PS,S,IPSWICH,IPSWICH,SUFFOLK
285000,2025-05-02T00:00:00Z,IP14 5QU,S,STOWMARKET,MID SUFFOLK,SUFFOLK
495000,2025-10-30T00:00:00Z,IP14 4DX,D,STOWMARKET,MID SUFFOLK,SUFFOLK
355000,2025-10-01T00:00:00Z,NR33 8GU,D,LOWESTOFT,EAST SUFFOLK,SUFFOLK
335000,2025-10-17T00:00:00Z,IP6 8HA,D,IPSWICH,MID SUFFOLK,SUFFOLK
1200000,2025-03-14T00:00:00Z,IP12 4DU,D,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
240000,2025-03-26T00:00:00Z,CB9 9QU,T,HAVERHILL,WEST SUFFOLK,SUFFOLK
675000,2025-06-06T00:00:00Z,IP14 6BG,D,STOWMARKET,MID SUFFOLK,SUFFOLK
215000,2025-11-03T00:00:00Z,IP2 9EF,T,IPSWICH,IPSWICH,SUFFOLK
220000,2025-11-03T00:00:00Z,IP14 4EG,D,STOWMARKET,MID SUFFOLK,SUFFOLK
236000,2025-10-17T00:00:00Z,IP2 9EE,S,IPSWICH,IPSWICH,SUFFOLK
805000,2025-10-24T00:00:00Z,IP18 6UH,D,SOUTHWOLD,EAST SUFFOLK,SUFFOLK
257500,2025-10-24T00:00:00Z,IP1 6RE,S,IPSWICH,IPSWICH,SUFFOLK
150000,2025-10-29T00:00:00Z,NR33 0RL,T,LOWESTOFT,EAST SUFFOLK,SUFFOLK
490000,2025-09-29T00:00:00Z,CO10 5JN,D,SUDBURY,BABERGH,SUFFOLK
278000,2025-10-15T00:00:00Z,IP12 1DZ,F,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
345000,2025-10-07T00:00:00Z,IP6 8NH,S,IPSWICH,MID SUFFOLK,SUFFOLK
226000,2025-04-17T00:00:00Z,NR32 4BW,S,LOWESTOFT,EAST SUFFOLK,SUFFOLK
322000,2025-11-19T00:00:00Z,IP29 5DG,S,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
210000,2025-11-14T00:00:00Z,NR33 7TF,S,LOWESTOFT,EAST SUFFOLK,SUFFOLK
605799,2025-10-21T00:00:00Z,IP18 6HL,S,SOUTHWOLD,EAST SUFFOLK,SUFFOLK
245000,2025-11-14T00:00:00Z,NR32 4DH,T,LOWESTOFT,EAST SUFFOLK,SUFFOLK
150000,2025-09-26T00:00:00Z,NR32 4JG,T,LOWESTOFT,EAST SUFFOLK,SUFFOLK
337500,2025-11-03T00:00:00Z,IP33 2DR,D,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
328000,2025-11-04T00:00:00Z,IP11 0SU,S,FELIXSTOWE,EAST SUFFOLK,SUFFOLK
310000,2025-11-05T00:00:00Z,IP8 3UD,D,IPSWICH,BABERGH,SUFFOLK
395000,2025-10-31T00:00:00Z,IP21 5ET,S,EYE,MID SUFFOLK,SUFFOLK
320000,2025-10-29T00:00:00Z,IP17 1WR,D,SAXMUNDHAM,EAST SUFFOLK,SUFFOLK
332500,2025-10-30T00:00:00Z,IP12 1TD,D,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
443000,2025-10-23T00:00:00Z,IP33 3LQ,D,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
320000,2025-11-14T00:00:00Z,IP22 2QZ,S,DISS,WEST SUFFOLK,SUFFOLK
330000,2025-03-31T00:00:00Z,CO10 8BD,D,SUDBURY,WEST SUFFOLK,SUFFOLK
249500,2025-03-24T00:00:00Z,IP11 6AJ,S,FELIXSTOWE,EAST SUFFOLK,SUFFOLK
730000,2025-02-28T00:00:00Z,IP9 1FL,D,IPSWICH,BABERGH,SUFFOLK
295000,2025-03-26T00:00:00Z,CB8 7FS,T,NEWMARKET,WEST SUFFOLK,SUFFOLK
355000,2025-04-25T00:00:00Z,CO10 0QW,S,SUDBURY,BABERGH,SUFFOLK
222000,2025-10-24T00:00:00Z,IP14 1LP,S,STOWMARKET,MID SUFFOLK,SUFFOLK
440000,2025-03-26T00:00:00Z,CB8 7FQ,D,NEWMARKET,WEST SUFFOLK,SUFFOLK
275000,2025-04-11T00:00:00Z,IP33 2GL,F,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
715000,2025-04-17T00:00:00Z,IP9 1FL,D,IPSWICH,BABERGH,SUFFOLK
275000,2025-04-25T00:00:00Z,IP6 8FH,T,IPSWICH,MID SUFFOLK,SUFFOLK
195000,2025-06-27T00:00:00Z,CB8 8GH,F,NEWMARKET,WEST SUFFOLK,SUFFOLK
277979,2025-03-28T00:00:00Z,CB8 7FS,T,NEWMARKET,WEST SUFFOLK,SUFFOLK
390000,2025-04-14T00:00:00Z,IP6 8FH,D,IPSWICH,MID SUFFOLK,SUFFOLK
360000,2025-03-31T00:00:00Z,IP11 6AD,D,FELIXSTOWE,EAST SUFFOLK,SUFFOLK
215000,2025-10-02T00:00:00Z,IP2 9LT,T,IPSWICH,IPSWICH,SUFFOLK
365000,2025-03-11T00:00:00Z,IP14 4GH,D,STOWMARKET,MID SUFFOLK,SUFFOLK
420000,2025-03-28T00:00:00Z,CB8 7GU,D,NEWMARKET,WEST SUFFOLK,SUFFOLK
190000,2025-10-27T00:00:00Z,CO10 1UA,T,SUDBURY,BABERGH,SUFFOLK
750000,2025-04-25T00:00:00Z,IP12 1DX,T,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
610000,2025-04-25T00:00:00Z,IP14 5TR,D,STOWMARKET,MID SUFFOLK,SUFFOLK
360000,2025-04-30T00:00:00Z,IP11 6AD,D,FELIXSTOWE,EAST SUFFOLK,SUFFOLK
550000,2025-05-15T00:00:00Z,IP6 8FY,D,IPSWICH,MID SUFFOLK,SUFFOLK
357500,2025-03-31T00:00:00Z,IP11 6AJ,D,FELIXSTOWE,EAST SUFFOLK,SUFFOLK
449995,2025-01-31T00:00:00Z,IP31 3UX,D,BURY ST EDMUNDS,MID SUFFOLK,SUFFOLK
570000,2025-03-25T00:00:00Z,IP11 9FX,D,FELIXSTOWE,EAST SUFFOLK,SUFFOLK
292500,2025-05-20T00:00:00Z,CO10 8FR,T,SUDBURY,WEST SUFFOLK,SUFFOLK
195000,2025-04-28T00:00:00Z,IP6 8TY,D,IPSWICH,MID SUFFOLK,SUFFOLK
429950,2025-05-16T00:00:00Z,IP14 1FG,D,STOWMARKET,MID SUFFOLK,SUFFOLK
300000,2025-05-16T00:00:00Z,NR32 3FH,D,LOWESTOFT,EAST SUFFOLK,SUFFOLK
375000,2025-06-05T00:00:00Z,CO10 8FR,T,SUDBURY,WEST SUFFOLK,SUFFOLK
333000,2025-05-30T00:00:00Z,IP14 4GG,D,STOWMARKET,MID SUFFOLK,SUFFOLK
395995,2025-06-06T00:00:00Z,IP14 4UQ,D,STOWMARKET,MID SUFFOLK,SUFFOLK
400000,2025-05-19T00:00:00Z,CO10 8FR,S,SUDBURY,WEST SUFFOLK,SUFFOLK
400000,2025-05-16T00:00:00Z,IP14 4GL,D,STOWMARKET,MID SUFFOLK,SUFFOLK
290000,2025-02-28T00:00:00Z,NR32 3FH,D,LOWESTOFT,EAST SUFFOLK,SUFFOLK
45000,2025-01-10T00:00:00Z,PE30 1QT,O,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
995000,2025-04-17T00:00:00Z,NR19 2QD,O,DEREHAM,BRECKLAND,NORFOLK
220000,2025-09-25T00:00:00Z,NR17 2HW,S,ATTLEBOROUGH,BRECKLAND,NORFOLK
145500,2025-04-24T00:00:00Z,PE33 9BU,S,KING'S LYNN,BRECKLAND,NORFOLK
73250,2025-08-14T00:00:00Z,PE37 7JN,T,SWAFFHAM,BRECKLAND,NORFOLK
150000,2025-10-03T00:00:00Z,IP24 2DF,T,THETFORD,BRECKLAND,NORFOLK
310000,2025-03-28T00:00:00Z,NR31 6HS,O,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
406500,2025-08-18T00:00:00Z,NR30 4NG,O,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
175000,2025-07-24T00:00:00Z,NR1 2JQ,T,NORWICH,NORWICH,NORFOLK
203000,2025-09-18T00:00:00Z,IP22 4NT,O,DISS,SOUTH NORFOLK,NORFOLK
675000,2025-09-30T00:00:00Z,NR7 0EF,D,NORWICH,BROADLAND,NORFOLK
133500,2025-10-15T00:00:00Z,PE30 5AD,T,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
640000,2025-09-30T00:00:00Z,PE32 1AW,O,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
277500,2025-09-22T00:00:00Z,NR17 1TA,D,ATTLEBOROUGH,BRECKLAND,NORFOLK
235000,2025-09-16T00:00:00Z,NR20 4AQ,D,DEREHAM,BRECKLAND,NORFOLK
165000,2025-09-12T00:00:00Z,NR21 7LG,T,FAKENHAM,NORTH NORFOLK,NORFOLK
140000,2025-09-19T00:00:00Z,NR16 2NQ,S,NORWICH,BRECKLAND,NORFOLK
280000,2025-10-07T00:00:00Z,NR4 7QY,T,NORWICH,NORWICH,NORFOLK
440000,2025-10-03T00:00:00Z,NR7 0BH,D,NORWICH,BROADLAND,NORFOLK
178650,2025-10-03T00:00:00Z,IP26 4DD,T,THETFORD,KING'S LYNN AND WEST NORFOLK,NORFOLK
91000,2025-03-12T00:00:00Z,NR31 7EX,F,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
500000,2025-06-13T00:00:00Z,NR6 5NZ,O,NORWICH,BROADLAND,NORFOLK
315000,2025-06-10T00:00:00Z,NR19 2JW,O,DEREHAM,BRECKLAND,NORFOLK
212500,2025-10-10T00:00:00Z,NR7 0RP,T,NORWICH,BROADLAND,NORFOLK
280000,2025-10-03T00:00:00Z,NR15 1AU,O,NORWICH,SOUTH NORFOLK,NORFOLK
185000,2025-09-25T00:00:00Z,NR19 1XG,S,DEREHAM,BRECKLAND,NORFOLK
360000,2025-08-28T00:00:00Z,PE14 7AY,D,WISBECH,KING'S LYNN AND WEST NORFOLK,NORFOLK
187000,2025-10-17T00:00:00Z,PE31 7BS,D,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
980000,2025-04-16T00:00:00Z,IP21 4PF,O,DISS,SOUTH NORFOLK,NORFOLK
208574,2025-04-08T00:00:00Z,NR12 9JG,O,NORWICH,NORTH NORFOLK,NORFOLK
1210000,2025-03-25T00:00:00Z,NR12 7JZ,O,NORWICH,BROADLAND,NORFOLK
575000,2025-01-14T00:00:00Z,NA,O,THETFORD,BRECKLAND,NORFOLK
602000,2025-09-30T00:00:00Z,NR2 1LL,O,NORWICH,NORWICH,NORFOLK
80000,2025-11-14T00:00:00Z,IP7 5EW,F,IPSWICH,BABERGH,SUFFOLK
220000,2025-10-30T00:00:00Z,CB8 7BQ,T,NEWMARKET,WEST SUFFOLK,SUFFOLK
135000,2025-11-24T00:00:00Z,NR34 7BG,T,BECCLES,EAST SUFFOLK,SUFFOLK
550000,2025-11-04T00:00:00Z,IP33 1NL,D,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
295000,2025-09-29T00:00:00Z,IP2 9DH,D,IPSWICH,IPSWICH,SUFFOLK
400000,2025-04-17T00:00:00Z,CO10 0SG,D,SUDBURY,BABERGH,SUFFOLK
150000,2025-11-05T00:00:00Z,IP13 9EA,T,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
211250,2025-10-13T00:00:00Z,NR33 7PP,S,LOWESTOFT,EAST SUFFOLK,SUFFOLK
395000,2025-09-19T00:00:00Z,IP17 1WJ,D,SAXMUNDHAM,EAST SUFFOLK,SUFFOLK
236000,2025-06-25T00:00:00Z,IP27 9AU,D,BRANDON,WEST SUFFOLK,SUFFOLK
379000,2025-10-16T00:00:00Z,IP5 3SS,D,IPSWICH,EAST SUFFOLK,SUFFOLK
232500,2025-09-26T00:00:00Z,IP27 9AG,S,BRANDON,WEST SUFFOLK,SUFFOLK
937000,2025-06-23T00:00:00Z,IP11 9RZ,D,FELIXSTOWE,EAST SUFFOLK,SUFFOLK
235000,2025-11-21T00:00:00Z,NR32 4SH,D,LOWESTOFT,EAST SUFFOLK,SUFFOLK
