price,transfer_date,postcode,property_type,town_city,district,county
500000,2024-10-15T00:00:00Z,NR18 0UH,D,WYMONDHAM,SOUTH NORFOLK,NORFOLK
200000,2024-09-30T00:00:00Z,NR19 2EP,T,DEREHAM,BRECKLAND,NORFOLK
175000,2024-07-02T00:00:00Z,NR31 7QE,T,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
296995,2024-10-03T00:00:00Z,PE30 3TQ,D,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
280000,2024-09-25T00:00:00Z,NR13 3TB,D,NORWICH,BROADLAND,NORFOLK
385800,2024-06-12T00:00:00Z,NR13 3DJ,D,NORWICH,BROADLAND,NORFOLK
270000,2024-10-04T00:00:00Z,PE30 2QH,S,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
355000,2024-10-23T00:00:00Z,PE33 9ST,D,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
325000,2024-06-28T00:00:00Z,NR16 1NW,D,NORWICH,SOUTH NORFOLK,NORFOLK
305000,2024-06-20T00:00:00Z,NR28 0HG,S,NORTH WALSHAM,NORTH NORFOLK,NORFOLK
143000,2024-08-30T00:00:00Z,NR8 5FN,F,NORWICH,SOUTH NORFOLK,NORFOLK
315000,2024-06-21T00:00:00Z,NR17 1RX,S,ATTLEBOROUGH,BRECKLAND,NORFOLK
210000,2024-09-10T00:00:00Z,NR12 0AP,S,NORWICH,NORTH NORFOLK,NORFOLK
215500,2024-06-05T00:00:00Z,NR7 8LB,S,NORWICH,BROADLAND,NORFOLK
231000,2024-09-25T00:00:00Z,NR8 5EX,S,NORWICH,SOUTH NORFOLK,NORFOLK
372000,2024-09-02T00:00:00Z,PE33 9RQ,D,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
199000,2024-07-19T00:00:00Z,NR3 4PZ,S,NORWICH,NORWICH,NORFOLK
260000,2024-09-27T00:00:00Z,PE32 1BG,T,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
287000,2024-05-21T00:00:00Z,NR8 5EQ,T,NORWICH,SOUTH NORFOLK,NORFOLK
347500,2024-01-24T00:00:00Z,NR25 7NQ,T,HOLT,NORTH NORFOLK,NORFOLK
440000,2024-05-02T00:00:00Z,NR5 0UJ,D,NORWICH,SOUTH NORFOLK,NORFOLK
200000,2024-09-20T00:00:00Z,NR29 5NZ,T,GREAT YARMOUTH,NORTH NORFOLK,NORFOLK
127500,2024-09-13T00:00:00Z,NR19 1BX,F,DEREHAM,BRECKLAND,NORFOLK
225000,2024-10-10T00:00:00Z,NR15 2TY,D,NORWICH,SOUTH NORFOLK,NORFOLK
150000,2024-05-22T00:00:00Z,NR3 4SA,F,NORWICH,NORWICH,NORFOLK
745000,2024-09-27T00:00:00Z,PE37 8DQ,D,SWAFFHAM,BRECKLAND,NORFOLK
125000,2024-09-27T00:00:00Z,NR19 1BX,F,DEREHAM,BRECKLAND,NORFOLK
150000,2024-09-26T00:00:00Z,NR3 4SA,F,NORWICH,NORWICH,NORFOLK
175000,2024-10-04T00:00:00Z,PE30 4HD,S,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
222000,2024-08-30T00:00:00Z,NR19 1AG,S,DEREHAM,BRECKLAND,NORFOLK
230000,2024-10-04T00:00:00Z,PE34 4NE,T,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
840250,2024-01-26T00:00:00Z,NR2 2LA,S,NORWICH,NORWICH,NORFOLK
226500,2024-09-05T00:00:00Z,NR30 5EF,T,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
230000,2024-09-17T00:00:00Z,PE34 4EH,D,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
254000,2024-09-23T00:00:00Z,NR1 4LE,S,NORWICH,NORWICH,NORFOLK
537500,2024-06-21T00:00:00Z,NR2 1EE,F,NORWICH,NORWICH,NORFOLK
280000,2024-01-26T00:00:00Z,IP20 9ES,D,HARLESTON,SOUTH NORFOLK,NORFOLK
414350,2024-09-17T00:00:00Z,NR19 2TF,D,DEREHAM,BRECKLAND,NORFOLK
138000,2024-07-05T00:00:00Z,NR30 1QL,T,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
168000,2024-07-10T00:00:00Z,NR21 8BU,T,FAKENHAM,NORTH NORFOLK,NORFOLK
230000,2024-10-04T00:00:00Z,PE38 0PL,D,DOWNHAM MARKET,KING'S LYNN AND WEST NORFOLK,NORFOLK
245000,2024-10-18T00:00:00Z,NR5 8TL,S,NORWICH,NORWICH,NORFOLK
200000,2024-09-16T00:00:00Z,PE31 7XA,T,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
330000,2024-10-21T00:00:00Z,NR28 9EG,D,NORTH WALSHAM,NORTH NORFOLK,NORFOLK
175000,2024-09-18T00:00:00Z,NR18 0EL,T,WYMONDHAM,SOUTH NORFOLK,NORFOLK
265000,2024-10-10T00:00:00Z,IP25 7LZ,D,THETFORD,BRECKLAND,NORFOLK
225000,2024-10-02T00:00:00Z,NR6 5SJ,T,NORWICH,BROADLAND,NORFOLK
202000,2024-09-10T00:00:00Z,NR19 2TF,T,DEREHAM,BRECKLAND,NORFOLK
105000,2024-07-04T00:00:00Z,IP24 2DH,F,THETFORD,BRECKLAND,NORFOLK
130000,2024-10-01T00:00:00Z,PE30 5BL,T,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
268500,2024-10-11T00:00:00Z,IP20 9EL,D,HARLESTON,SOUTH NORFOLK,NORFOLK
315000,2024-09-23T00:00:00Z,NR17 2HD,D,ATTLEBOROUGH,BRECKLAND,NORFOLK
650000,2024-09-25T00:00:00Z,NR2 2HA,T,NORWICH,NORWICH,NORFOLK
530000,2024-10-09T00:00:00Z,PE30 3ST,D,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
445000,2024-10-18T00:00:00Z,NR2 2AL,T,NORWICH,NORWICH,NORFOLK
245000,2024-09-06T00:00:00Z,NR13 6SB,S,NORWICH,BROADLAND,NORFOLK
271000,2024-09-30T00:00:00Z,NR7 8DB,S,NORWICH,BROADLAND,NORFOLK
215000,2024-09-18T00:00:00Z,NR24 2HY,S,MELTON CONSTABLE,NORTH NORFOLK,NORFOLK
222500,2024-09-25T00:00:00Z,IP21 4NL,S,DISS,SOUTH NORFOLK,NORFOLK
325000,2024-09-18T00:00:00Z,PE31 7SX,D,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
422500,2024-09-27T00:00:00Z,NR10 3HP,D,NORWICH,BROADLAND,NORFOLK
118000,2024-09-19T00:00:00Z,NR30 5UN,F,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
275000,2024-10-08T00:00:00Z,NR6 7NH,T,NORWICH,BROADLAND,NORFOLK
275000,2024-06-14T00:00:00Z,NR5 0RL,S,NORWICH,SOUTH NORFOLK,NORFOLK
260000,2024-09-12T00:00:00Z,NR15 1AH,S,NORWICH,SOUTH NORFOLK,NORFOLK
98500,2024-09-13T00:00:00Z,NR30 4NW,F,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
357500,2024-06-25T00:00:00Z,NR30 5LD,D,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
315000,2024-07-10T00:00:00Z,NR28 0JG,D,NORTH WALSHAM,NORTH NORFOLK,NORFOLK
570000,2024-10-10T00:00:00Z,NR13 5DA,D,NORWICH,BROADLAND,NORFOLK
281000,2024-09-16T00:00:00Z,NR10 3SL,D,NORWICH,BROADLAND,NORFOLK
300000,2024-09-20T00:00:00Z,IP26 4DL,D,THETFORD,KING'S LYNN AND WEST NORFOLK,NORFOLK
163000,2024-09-13T00:00:00Z,IP26 5NL,S,THETFORD,KING'S LYNN AND WEST NORFOLK,NORFOLK
255000,2024-09-17T00:00:00Z,PE31 8PN,D,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
351500,2024-07-24T00:00:00Z,PE34 4RR,D,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
260000,2024-10-22T00:00:00Z,NR17 2PS,D,ATTLEBOROUGH,BRECKLAND,NORFOLK
265000,2024-09-03T00:00:00Z,NR30 3JA,T,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
225000,2024-09-26T00:00:00Z,NR30 5AW,S,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
285000,2024-02-09T00:00:00Z,NR17 2HA,D,ATTLEBOROUGH,BRECKLAND,NORFOLK
625000,2024-02-16T00:00:00Z,PE14 7ED,D,WISBECH,KING'S LYNN AND WEST NORFOLK,NORFOLK
292000,2024-09-06T00:00:00Z,NR6 5QL,D,NORWICH,BROADLAND,NORFOLK
337000,2024-09-12T00:00:00Z,NR21 8PW,D,FAKENHAM,NORTH NORFOLK,NORFOLK
670000,2024-10-02T00:00:00Z,PE31 8QW,D,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
715000,2024-09-20T00:00:00Z,NR12 8DY,D,NORWICH,NORTH NORFOLK,NORFOLK
110000,2024-09-02T00:00:00Z,NR19 2UU,F,DEREHAM,BRECKLAND,NORFOLK
218000,2024-10-25T00:00:00Z,PE30 3EG,D,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
400000,2024-09-26T00:00:00Z,NR13 6DW,D,NORWICH,BROADLAND,NORFOLK
210000,2024-10-07T00:00:00Z,PE36 5BA,T,HUNSTANTON,KING'S LYNN AND WEST NORFOLK,NORFOLK
295000,2024-09-18T00:00:00Z,NR30 5PE,S,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
275000,2024-04-02T00:00:00Z,NR4 7AA,T,NORWICH,NORWICH,NORFOLK
320000,2024-08-30T00:00:00Z,NR11 6AY,D,NORWICH,BROADLAND,NORFOLK
340000,2024-02-14T00:00:00Z,NR28 9JQ,D,NORTH WALSHAM,NORTH NORFOLK,NORFOLK
425000,2024-05-16T00:00:00Z,NR6 7ED,D,NORWICH,BROADLAND,NORFOLK
192000,2024-10-04T00:00:00Z,NR1 2LP,T,NORWICH,NORWICH,NORFOLK
277000,2024-09-27T00:00:00Z,NR7 8DP,S,NORWICH,BROADLAND,NORFOLK
365000,2024-09-20T00:00:00Z,PE36 5BT,D,HUNSTANTON,KING'S LYNN AND WEST NORFOLK,NORFOLK
195000,2024-09-16T00:00:00Z,NR19 1AQ,T,DEREHAM,BRECKLAND,NORFOLK
207500,2024-09-25T00:00:00Z,NR3 3JQ,S,NORWICH,NORWICH,NORFOLK
385000,2024-10-02T00:00:00Z,IP25 6TD,D,THETFORD,BRECKLAND,NORFOLK
199500,2024-10-18T00:00:00Z,NR18 0BG,T,WYMONDHAM,SOUTH NORFOLK,NORFOLK
170000,2024-09-13T00:00:00Z,NR12 9NZ,T,NORWICH,NORTH NORFOLK,NORFOLK
470000,2024-10-04T00:00:00Z,NR13 5BT,D,NORWICH,BROADLAND,NORFOLK
242000,2024-07-11T00:00:00Z,PE31 6XX,S,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
420000,2024-07-19T00:00:00Z,NR17 1XR,D,ATTLEBOROUGH,BRECKLAND,NORFOLK
172800,2024-07-02T00:00:00Z,IP20 9DH,S,HARLESTON,SOUTH NORFOLK,NORFOLK
210000,2024-09-26T00:00:00Z,NR1 3SN,F,NORWICH,NORWICH,NORFOLK
215000,2024-09-20T00:00:00Z,NR1 3SJ,F,NORWICH,NORWICH,NORFOLK
224000,2024-10-01T00:00:00Z,NR3 4LB,S,NORWICH,NORWICH,NORFOLK
320000,2024-10-07T00:00:00Z,NR8 5DH,D,NORWICH,SOUTH NORFOLK,NORFOLK
247000,2024-02-02T00:00:00Z,NR30 5BF,T,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
225000,2024-10-14T00:00:00Z,NR15 2ST,S,NORWICH,SOUTH NORFOLK,NORFOLK
240000,2024-10-24T00:00:00Z,NR9 3GA,T,NORWICH,SOUTH NORFOLK,NORFOLK
354000,2024-07-17T00:00:00Z,NR11 6BD,S,NORWICH,BROADLAND,NORFOLK
130000,2024-09-27T00:00:00Z,NR2 4BB,F,NORWICH,NORWICH,NORFOLK
215000,2024-06-14T00:00:00Z,IP26 4QJ,T,THETFORD,KING'S LYNN AND WEST NORFOLK,NORFOLK
760000,2024-09-30T00:00:00Z,NR15 1YL,S,NORWICH,SOUTH NORFOLK,NORFOLK
510000,2024-09-23T00:00:00Z,NR6 7RW,D,NORWICH,BROADLAND,NORFOLK
260000,2024-06-14T00:00:00Z,NR7 8NR,S,NORWICH,BROADLAND,NORFOLK
290000,2024-07-02T00:00:00Z,NR6 7BD,D,NORWICH,BROADLAND,NORFOLK
695000,2024-10-11T00:00:00Z,PE31 7QG,D,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
335000,2024-10-04T00:00:00Z,NR9 3GL,D,NORWICH,SOUTH NORFOLK,NORFOLK
150000,2024-10-07T00:00:00Z,NR8 5FP,T,NORWICH,SOUTH NORFOLK,NORFOLK
235000,2024-09-27T00:00:00Z,IP25 6FN,D,THETFORD,BRECKLAND,NORFOLK
126000,2024-09-02T00:00:00Z,NR3 3QL,T,NORWICH,NORWICH,NORFOLK
260000,2024-09-18T00:00:00Z,PE14 8AQ,D,WISBECH,KING'S LYNN AND WEST NORFOLK,NORFOLK
580000,2024-10-04T00:00:00Z,NR16 2JA,D,NORWICH,BRECKLAND,NORFOLK
197500,2024-09-24T00:00:00Z,IP25 6GW,T,THETFORD,BRECKLAND,NORFOLK
225000,2024-10-04T00:00:00Z,NR8 5FQ,T,NORWICH,SOUTH NORFOLK,NORFOLK
130000,2024-07-12T00:00:00Z,PE38 9QA,T,DOWNHAM MARKET,KING'S LYNN AND WEST NORFOLK,NORFOLK
227000,2024-07-19T00:00:00Z,NR6 7HN,S,NORWICH,BROADLAND,NORFOLK
215000,2024-10-21T00:00:00Z,NR3 4RF,T,NORWICH,NORWICH,NORFOLK
220000,2024-09-27T00:00:00Z,NR31 7QA,S,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
245000,2024-09-12T00:00:00Z,NR3 2SJ,T,NORWICH,NORWICH,NORFOLK
325000,2024-09-26T00:00:00Z,PE31 7RN,D,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
325000,2024-07-19T00:00:00Z,IP26 5EE,S,THETFORD,BRECKLAND,NORFOLK
795000,2024-07-02T00:00:00Z,NR16 1DP,D,NORWICH,SOUTH NORFOLK,NORFOLK
300000,2024-10-10T00:00:00Z,IP25 6PQ,D,THETFORD,BRECKLAND,NORFOLK
450000,2024-02-20T00:00:00Z,NR28 0RE,T,NORTH WALSHAM,NORTH NORFOLK,NORFOLK
315000,2024-10-14T00:00:00Z,NR2 3LA,T,NORWICH,NORWICH,NORFOLK
197500,2024-02-09T00:00:00Z,PE38 9PE,S,DOWNHAM MARKET,KING'S LYNN AND WEST NORFOLK,NORFOLK
395000,2024-10-10T00:00:00Z,PE34 4PJ,D,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
236000,2024-09-23T00:00:00Z,NR27 9EG,T,CROMER,NORTH NORFOLK,NORFOLK
195000,2024-10-23T00:00:00Z,NR18 0EQ,T,WYMONDHAM,SOUTH NORFOLK,NORFOLK
232000,2024-10-28T00:00:00Z,NR14 6LL,T,NORWICH,SOUTH NORFOLK,NORFOLK
240000,2024-10-04T00:00:00Z,NR10 3JP,S,NORWICH,BROADLAND,NORFOLK
232000,2024-09-27T00:00:00Z,PE38 9SB,D,DOWNHAM MARKET,KING'S LYNN AND WEST NORFOLK,NORFOLK
240000,2024-10-22T00:00:00Z,NR31 8ND,S,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
165000,2024-10-18T00:00:00Z,PE37 7SA,S,SWAFFHAM,BRECKLAND,NORFOLK
625000,2024-11-22T00:00:00Z,NR28 0UW,D,NORTH WALSHAM,NORTH NORFOLK,NORFOLK
155000,2024-11-20T00:00:00Z,NR31 0BZ,T,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
1275000,2024-08-08T00:00:00Z,NR15 1YP,D,NORWICH,SOUTH NORFOLK,NORFOLK
340000,2024-09-26T00:00:00Z,NR30 5AW,D,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
260000,2024-10-07T00:00:00Z,NR12 9BG,D,NORWICH,NORTH NORFOLK,NORFOLK
228000,2024-07-10T00:00:00Z,NR28 0UG,T,NORTH WALSHAM,NORTH NORFOLK,NORFOLK
582000,2024-01-08T00:00:00Z,PE32 1AG,D,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
246000,2024-06-10T00:00:00Z,NR2 3UF,S,NORWICH,NORWICH,NORFOLK
295000,2024-10-18T00:00:00Z,NR11 6HW,S,NORWICH,BROADLAND,NORFOLK
710000,2024-09-30T00:00:00Z,IP24 1RP,D,THETFORD,BRECKLAND,NORFOLK
142500,2024-10-17T00:00:00Z,NR31 0EU,T,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
515000,2024-09-06T00:00:00Z,NR14 7AU,D,NORWICH,SOUTH NORFOLK,NORFOLK
144000,2024-08-16T00:00:00Z,NR1 1YL,F,NORWICH,NORWICH,NORFOLK
511039,2024-10-04T00:00:00Z,NR7 0TU,D,NORWICH,BROADLAND,NORFOLK
665000,2024-09-24T00:00:00Z,PE14 9AN,D,WISBECH,KING'S LYNN AND WEST NORFOLK,NORFOLK
215000,2024-10-04T00:00:00Z,NR2 3HU,T,NORWICH,NORWICH,NORFOLK
280000,2024-07-05T00:00:00Z,NR21 8JN,D,FAKENHAM,NORTH NORFOLK,NORFOLK
320000,2024-10-04T00:00:00Z,NR8 6EB,D,NORWICH,BROADLAND,NORFOLK
217500,2024-10-09T00:00:00Z,NR19 1XQ,T,DEREHAM,BRECKLAND,NORFOLK
370000,2024-09-27T00:00:00Z,NR20 5HL,D,DEREHAM,BRECKLAND,NORFOLK
425000,2024-09-26T00:00:00Z,NR6 5QD,S,NORWICH,BROADLAND,NORFOLK
225000,2024-06-27T00:00:00Z,NR3 3PY,T,NORWICH,NORWICH,NORFOLK
340000,2024-09-09T00:00:00Z,IP21 4JY,S,DISS,SOUTH NORFOLK,NORFOLK
240000,2024-10-16T00:00:00Z,PE31 7RP,S,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
232000,2024-09-17T00:00:00Z,NR3 3EN,T,NORWICH,NORWICH,NORFOLK
225000,2024-09-27T00:00:00Z,NR17 1QJ,T,ATTLEBOROUGH,BRECKLAND,NORFOLK
340000,2024-10-09T00:00:00Z,NR7 0YL,D,NORWICH,BROADLAND,NORFOLK
355000,2024-08-30T00:00:00Z,NR16 1HG,S,NORWICH,SOUTH NORFOLK,NORFOLK
425000,2024-06-27T00:00:00Z,NR12 7HA,D,NORWICH,BROADLAND,NORFOLK
270000,2024-02-14T00:00:00Z,NR14 8AE,T,NORWICH,SOUTH NORFOLK,NORFOLK
285000,2024-10-04T00:00:00Z,NR10 3JP,D,NORWICH,BROADLAND,NORFOLK
590000,2024-09-26T00:00:00Z,NR13 6AR,D,NORWICH,BROADLAND,NORFOLK
300000,2024-09-30T00:00:00Z,PE31 7QL,T,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
282000,2024-09-27T00:00:00Z,PE30 3EG,S,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
490000,2024-09-27T00:00:00Z,NR19 1QF,D,DEREHAM,BRECKLAND,NORFOLK
380000,2024-10-04T00:00:00Z,NR10 3ST,D,NORWICH,BROADLAND,NORFOLK
230000,2024-04-15T00:00:00Z,NR6 7HF,S,NORWICH,BROADLAND,NORFOLK
282500,2024-10-04T00:00:00Z,NR8 5EL,T,NORWICH,SOUTH NORFOLK,NORFOLK
280000,2024-09-23T00:00:00Z,NR13 3RW,D,NORWICH,BROADLAND,NORFOLK
180000,2024-06-28T00:00:00Z,NR1 1EU,F,NORWICH,NORWICH,NORFOLK
242000,2024-10-16T00:00:00Z,PE33 0UF,S,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
225000,2024-10-14T00:00:00Z,IP22 4RL,T,DISS,SOUTH NORFOLK,NORFOLK
400000,2024-07-05T00:00:00Z,NR7 9NH,S,NORWICH,BROADLAND,NORFOLK
360000,2024-07-19T00:00:00Z,NR18 0FW,D,WYMONDHAM,SOUTH NORFOLK,NORFOLK
337000,2024-09-27T00:00:00Z,NR18 0FW,D,WYMONDHAM,SOUTH NORFOLK,NORFOLK
175000,2024-09-30T00:00:00Z,IP24 3QD,T,THETFORD,BRECKLAND,NORFOLK
150000,2024-01-24T00:00:00Z,NR31 0DQ,D,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
900000,2024-07-29T00:00:00Z,NR25 7DW,D,HOLT,NORTH NORFOLK,NORFOLK
152000,2024-09-26T00:00:00Z,IP22 4RL,F,DISS,SOUTH NORFOLK,NORFOLK
367500,2024-09-30T00:00:00Z,NR8 5GA,D,NORWICH,SOUTH NORFOLK,NORFOLK
254000,2024-08-29T00:00:00Z,NR7 8QF,S,NORWICH,BROADLAND,NORFOLK
200000,2024-10-08T00:00:00Z,NR28 9AT,F,NORTH WALSHAM,NORTH NORFOLK,NORFOLK
168000,2024-09-11T00:00:00Z,NR31 0PG,D,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
320000,2024-10-22T00:00:00Z,NR23 1HN,D,WELLS-NEXT-THE-SEA,NORTH NORFOLK,NORFOLK
275000,2024-10-10T00:00:00Z,NR19 1LT,S,DEREHAM,BRECKLAND,NORFOLK
415000,2024-07-12T00:00:00Z,NR26 8HR,T,SHERINGHAM,NORTH NORFOLK,NORFOLK
435000,2024-09-25T00:00:00Z,NR13 6QJ,D,NORWICH,BROADLAND,NORFOLK
218000,2024-07-03T00:00:00Z,PE33 9HP,T,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
127500,2024-09-23T00:00:00Z,PE30 3DU,S,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
236000,2024-01-26T00:00:00Z,NR10 5JR,S,NORWICH,NORTH NORFOLK,NORFOLK
225000,2024-07-26T00:00:00Z,NR26 8EB,T,SHERINGHAM,NORTH NORFOLK,NORFOLK
187000,2024-10-28T00:00:00Z,NR30 5HS,S,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
430000,2024-10-11T00:00:00Z,NR2 3ND,T,NORWICH,NORWICH,NORFOLK
485000,2024-06-12T00:00:00Z,NR13 4AU,D,NORWICH,BROADLAND,NORFOLK
350000,2024-10-11T00:00:00Z,NR35 2QZ,D,BUNGAY,SOUTH NORFOLK,NORFOLK
700000,2024-09-20T00:00:00Z,NR7 0DQ,D,NORWICH,BROADLAND,NORFOLK
370000,2024-10-07T00:00:00Z,NR17 2NA,D,ATTLEBOROUGH,BRECKLAND,NORFOLK
220000,2024-09-27T00:00:00Z,PE37 8ND,D,SWAFFHAM,BRECKLAND,NORFOLK
260000,2024-10-25T00:00:00Z,NR12 9FE,S,NORWICH,NORTH NORFOLK,NORFOLK
230000,2024-10-02T00:00:00Z,NR7 8JR,S,NORWICH,BROADLAND,NORFOLK
365000,2024-09-11T00:00:00Z,NR16 2HL,S,NORWICH,BRECKLAND,NORFOLK
240000,2024-10-18T00:00:00Z,NR5 0LS,S,NORWICH,SOUTH NORFOLK,NORFOLK
265000,2024-10-18T00:00:00Z,PE30 5RF,T,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
205000,2024-09-27T00:00:00Z,IP24 2LP,T,THETFORD,BRECKLAND,NORFOLK
270000,2024-10-24T00:00:00Z,PE31 7RD,D,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
356500,2024-10-11T00:00:00Z,PE31 8RG,D,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
407500,2024-09-13T00:00:00Z,NR12 8LG,D,NORWICH,NORTH NORFOLK,NORFOLK
230000,2024-09-13T00:00:00Z,NR16 1TD,S,NORWICH,SOUTH NORFOLK,NORFOLK
255000,2024-09-17T00:00:00Z,NR30 4LX,S,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
285000,2024-05-29T00:00:00Z,NR2 3LG,T,NORWICH,NORWICH,NORFOLK
265000,2024-09-20T00:00:00Z,IP26 4BY,S,THETFORD,KING'S LYNN AND WEST NORFOLK,NORFOLK
145000,2024-08-30T00:00:00Z,NR12 0NE,S,NORWICH,NORTH NORFOLK,NORFOLK
235000,2024-09-27T00:00:00Z,IP26 4DQ,D,THETFORD,KING'S LYNN AND WEST NORFOLK,NORFOLK
510000,2024-09-02T00:00:00Z,PE38 9LF,D,DOWNHAM MARKET,KING'S LYNN AND WEST NORFOLK,NORFOLK
170854,2024-04-26T00:00:00Z,IP26 4NW,T,THETFORD,KING'S LYNN AND WEST NORFOLK,NORFOLK
238000,2024-06-24T00:00:00Z,NR18 0HJ,S,WYMONDHAM,SOUTH NORFOLK,NORFOLK
330000,2024-09-23T00:00:00Z,NR28 0UA,D,NORTH WALSHAM,NORTH NORFOLK,NORFOLK
299000,2024-10-01T00:00:00Z,IP22 5RY,D,DISS,SOUTH NORFOLK,NORFOLK
180000,2024-10-30T00:00:00Z,PE30 3XN,T,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
430000,2024-09-30T00:00:00Z,NR4 6XZ,D,NORWICH,SOUTH NORFOLK,NORFOLK
236000,2024-09-20T00:00:00Z,NR5 0AU,S,NORWICH,SOUTH NORFOLK,NORFOLK
450000,2024-09-11T00:00:00Z,NR21 7NL,D,FAKENHAM,BRECKLAND,NORFOLK
357500,2024-10-15T00:00:00Z,IP20 9LB,D,HARLESTON,SOUTH NORFOLK,NORFOLK
178000,2024-10-04T00:00:00Z,IP25 7ND,T,THETFORD,BRECKLAND,NORFOLK
379000,2024-05-24T00:00:00Z,NR3 4HF,S,NORWICH,NORWICH,NORFOLK
425000,2024-10-24T00:00:00Z,NR15 2LU,D,NORWICH,SOUTH NORFOLK,NORFOLK
290000,2024-06-28T00:00:00Z,NR19 2XH,D,DEREHAM,BRECKLAND,NORFOLK
170000,2024-10-01T00:00:00Z,PE37 8HB,S,SWAFFHAM,BRECKLAND,NORFOLK
250000,2024-10-18T00:00:00Z,NR27 0HR,D,CROMER,NORTH NORFOLK,NORFOLK
472500,2024-10-29T00:00:00Z,NR11 8BG,D,NORWICH,NORTH NORFOLK,NORFOLK
285000,2024-10-09T00:00:00Z,NR8 6GJ,S,NORWICH,BROADLAND,NORFOLK
195000,2024-09-30T00:00:00Z,IP24 2DN,T,THETFORD,BRECKLAND,NORFOLK
300000,2024-09-25T00:00:00Z,NR13 3EY,D,NORWICH,BROADLAND,NORFOLK
365000,2024-09-30T00:00:00Z,NR4 6PG,D,NORWICH,NORWICH,NORFOLK
237000,2024-10-04T00:00:00Z,PE30 4DW,S,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
245000,2024-10-01T00:00:00Z,NR20 3TQ,T,DEREHAM,BRECKLAND,NORFOLK
550000,2024-07-05T00:00:00Z,NR2 3PW,S,NORWICH,NORWICH,NORFOLK
220000,2024-10-04T00:00:00Z,NR4 6PX,F,NORWICH,NORWICH,NORFOLK
220000,2024-10-25T00:00:00Z,PE33 9DY,T,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
490000,2024-09-10T00:00:00Z,NR27 0AZ,D,CROMER,NORTH NORFOLK,NORFOLK
370000,2024-09-16T00:00:00Z,NR12 0HP,D,NORWICH,NORTH NORFOLK,NORFOLK
